npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
70013914,SMPI MIFTAHUL MUTAALLIMIN,Kp. Jelat RT. 001 RW.  001,Gunajaya,SWASTA,Manonjaya,Kab. Tasikmalaya,dikdas
20210852,SMPN 1 MANONJAYA,Jalan Tangsi Nomor 03,Manonjaya,NEGERI,Manonjaya,Kab. Tasikmalaya,dikdas
20210801,SMPN 2 MANONJAYA,Jl. Gunungtanjung Manonjaya,Margahayu,NEGERI,Manonjaya,Kab. Tasikmalaya,dikdas
20210809,SMPN 3 MANONJAYA,Jl. Pangangonan,Cihaur,NEGERI,Manonjaya,Kab. Tasikmalaya,dikdas
20229511,SMPN 4 MANONJAYA,Jl. Gununggede Pasiripis,Kalimanggis,NEGERI,Manonjaya,Kab. Tasikmalaya,dikdas
60708234,MIS AL-CHOERIYYAH,"Jl. Raya Timur KM.3 Kp. Cibeas, Ds. Cintaraja",Cikunir,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60729482,MIS AL-HIKMAH CIMACAN,KP.CIMACAN DS. CINTARAJA KEC. SINGAPRNA KAB. TASIKMALAYA,Cintaraja,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708226,MIS BOROLONG 1,Jalan Raya Timur no.52 Borolong Rt 01/Rw 01,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708227,MIS BOROLONG 2,Jl. Raya Timur  No. 52 Borolong Rt 01/ Rw 01,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708228,MIS CICARULANG,Kp.Cicarulang RT.013 RW.005,Cikunten,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708229,MIS CIPASUNG 1,Jalan KH. Ruhiyat Cipakat Komplek pondok Pesantren Cipasung Rt.02 Rw.07,Cikunten,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708230,MIS CIPASUNG 2,Jl. KH. Ruhiat Kp. Cipasung,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
69956154,MIS Farohul Huda,Kp. Sukatengah RT.001 RW.005,Sukaherang,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708231,MIS GUNUNG KAWUNG,Kp. Banjarsari  RT.01 / RW.02,Cikunir,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708232,MIS LEUWISEENG,Kp. Leuwiseeng Sukaherang,Sukaherang,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60708233,MIS PETIR,Kp. Petir Cintaraja Rt.30 Rw. 06,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
60726958,MIS TERPADU CINTARAJA,KP. GANDRUNG DS. CINTARAJA KEC.SINGAPARNA KAB. TASIKMALAYA,Cintaraja,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
70052217,MTS DARUL HIKMAH,Kp. Bantarsuling RT. 006 RW. 001,Kec. Singaparna,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278550,MTsN 10 Tasikmalaya,Komp. Pst. Cintawana,Cikunten,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20278551,MTSS AL FURQON,Jl. Raya Barat No 21 A,Singasari,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278552,MTSS AL MUQOWAMAH,Jl. Pahlawan Kh.z. Musthafa116 D/h Perikanan Darat Kongsi,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278553,MTSS CIPASUNG,Jl. Kh Ruhiat Kp. Cipasung,Cipakat,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278554,MTSS LEUWISEENG,Leuwiseeng Rt. 001 Rw. 010,Sukaherang,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278555,MTSS MUHAMMADIYAH,Jl. Muhammadiyah Cikedokan Singaparna,Singaparna,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20278556,MTSS YPPA CIBEAS,Kp. Cibeas RT 001 RW 001,Cintaraja,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20269369,SD ISLAM MUTIARA SAHARA,Jl Raya Timur No 02,Sukamulya,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20210041,SD S MUHAMMADIYAH,Jl Muhammadiyah,Singaparna,SWASTA,Singaparna,Kab. Tasikmalaya,dikdas
20210681,SDN  CIPAKAT,Jl Pahlawan KHZ. Mustopa,Sukamulya,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210408,SDN 1 CIKUNIR,kp. cilaja,Cikunir,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210687,SDN 1 CINTARAJA,Kp.Gandrung,Cintaraja,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210915,SDN 1 SINGAPARNA,Komplek Cimanglid,Singaparna,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210407,SDN 2 CIKUNIR,Kp Gn Kokol,Cikadongdong,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210686,SDN 2 CINTARAJA,JLN RAYA CINTARAJA,Cintaraja,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210914,SDN 2 SINGAPARNA,Kp. Cimanglid,Singaparna,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210406,SDN 3 CIKUNIR,Kp Cikadongdong,Cikadongdong,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20262603,SDN 3 CINTARAJA,Kp.sampalanlega,Cintaraja,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210405,SDN 4 CIKUNIR,Kp. Babakan Kaliki,Cikunir,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210913,SDN 4 SINGAPARNA,Komplek Cimanglid,Singaparna,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210912,SDN 5 SINGAPARNA,Komplek Cimanglid,Singaparna,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210911,SDN 6 SINGAPARNA,Singaparna,Singasari,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210910,SDN 7 SINGAPARNA,Kp. Cimanglid,Singaparna,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210909,SDN 8 SINGAPARNA,Komplek Eks Kewedanaan Singaparna,Singasari,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210468,SDN ANGGARAJA,Kp. Anggaraja,Cikunir,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210417,SDN CIKADONGDONG,Jln Raya Singaparna,Cikadongdong,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
20210404,SDN CIKUNTEN,Kp. Limabelas,Sukaherang,NEGERI,Singaparna,Kab. Tasikmalaya,dikdas
