npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
20200432,SD N PANGRADIN 04,Jl. Gunung Kaso  Rt 01  Rw 03,Pangradin,NEGERI,Jasinga,Kab. Bogor,dikdas
20200433,SD N PANGRADIN 05,Kp.cimaok  Rt 01 Rw 01,Jugala Jaya,NEGERI,Jasinga,Kab. Bogor,dikdas
20200103,SD N PUSPASARI,Kp. Citatah,Barengkok,NEGERI,Jasinga,Kab. Bogor,dikdas
20200287,SD N SAMPROK,Kp.samprok  Rt 03 Rw 06,Pangaur,NEGERI,Jasinga,Kab. Bogor,dikdas
20200238,SD N SIPAK 03,Kp. Sipak 02,Sipak,NEGERI,Jasinga,Kab. Bogor,dikdas
20230418,SD NEGERI BAGOANG 01,Kp. Tarisi Rt 05 Rw 01,Bagoang,NEGERI,Jasinga,Kab. Bogor,dikdas
20201199,SD NEGERI BAGOANG 02,Jl. Letnan Sayuti. Kp.bagoang  Rt 01  Rw 04,Bagoang,NEGERI,Jasinga,Kab. Bogor,dikdas
20201300,SD NEGERI BAGOANG 03,Kp. Cublek Rt 04 Rw 02,Bagoang,NEGERI,Jasinga,Kab. Bogor,dikdas
20201326,SD NEGERI BARENGKOK 01,Kp. Barengkok,Barengkok,NEGERI,Jasinga,Kab. Bogor,dikdas
20201317,SD NEGERI BARENGKOK 03,Kp. Blok Kebon Kopi Rt.02/03,Barengkok,NEGERI,Jasinga,Kab. Bogor,dikdas
20201887,SD NEGERI CURUG 01,Kp. Baru Rt.02/04 Desa Curug,Curug,NEGERI,Jasinga,Kab. Bogor,dikdas
20201508,SD NEGERI JASINGA 01,Jl. Sersan  A. Kohar No 4 RT. 04/02,Pamagersari,NEGERI,Jasinga,Kab. Bogor,dikdas
20201536,SD NEGERI KALONGSAWAH 01,Kp. Garisul,Kalongsawah,NEGERI,Jasinga,Kab. Bogor,dikdas
20201602,SD NEGERI KOLEANG 04,Kp. Karundang Rt. 02/06,Koleang,NEGERI,Jasinga,Kab. Bogor,dikdas
20200365,SD NEGERI MUNCANG,Kp. Muncang Babakan Rt. 02 Rw. 08,Sipak,NEGERI,Jasinga,Kab. Bogor,dikdas
20200499,SD NEGERI NEGLASARI,Kp. Margaluyu Rt.05/01 Desa Sipak,Sipak,NEGERI,Jasinga,Kab. Bogor,dikdas
20200429,SD NEGERI PANGRADIN 01,Kp. Pangradin Rt 04  Rw 01,Jasinga,NEGERI,Jasinga,Kab. Bogor,dikdas
20200431,SD NEGERI PANGRADIN 03,Kp.Lebak Huni  Rt 02  Rw 02,Jugala Jaya,NEGERI,Jasinga,Kab. Bogor,dikdas
20200467,SD NEGERI PARUNGKEMBANG,Kp.parung Kembang,Bagoang,NEGERI,Jasinga,Kab. Bogor,dikdas
69895791,SDIT AL ISHLAH,"Jl,.Raya Jasinga Bogor Kp.Sipak RT 05 RW 06 Jasinga Kab.Bogor",Sipak,SWASTA,Jasinga,Kab. Bogor,dikdas
20201070,SDN CIKOPOMAYAK 03,Kp. Pabuaran RT.03/03,Cikopomayak,NEGERI,Jasinga,Kab. Bogor,dikdas
20201072,SDN CIKOPOMAYAK 06,Jl.jasinga Tenjo  Blok Wates  Rt 04  Rw 04,Cikopomayak,NEGERI,Jasinga,Kab. Bogor,dikdas
20201891,SDN CURUG 02,Kp. Baru Rt 01 Rw 04,Curug,NEGERI,Jasinga,Kab. Bogor,dikdas
20201892,SDN CURUG 03,Kp. Barangbang Rt.03/05,Wirajaya,NEGERI,Jasinga,Kab. Bogor,dikdas
20201894,SDN CURUG 05,Kp. Keusal  Rt 01  Rw 03,Wirajaya,NEGERI,Jasinga,Kab. Bogor,dikdas
20201537,SDN KALONGSAWAH 02,Kp. Peuteuy Rt.04/03,Kalongsawah,NEGERI,Jasinga,Kab. Bogor,dikdas
20201600,SDN KOLEANG 02,Kp. Nanggung Rt.003/003 Desa Tegalwangi,Tegal Wangi,NEGERI,Jasinga,Kab. Bogor,dikdas
20230537,SDN KOLEANG 05,Jl. Raya Koleang Km. 07,Koleang,NEGERI,Jasinga,Kab. Bogor,dikdas
20201603,SDN KOLEANG 06,Kp. Cimanggu Rt. 07/04,Tegal Wangi,NEGERI,Jasinga,Kab. Bogor,dikdas
20200439,SDN PANGAUR 02,Kp. Sampiran  Rt. 01/04,Pangaur,NEGERI,Jasinga,Kab. Bogor,dikdas
20230563,SDN PANGAUR 03,Kp. Maribaya Rt. 03/01,Pangaur,NEGERI,Jasinga,Kab. Bogor,dikdas
20200236,SDN SIPAK 01,Kp. Sipak Rt 05 Rw 06,Sipak,NEGERI,Jasinga,Kab. Bogor,dikdas
20200237,SDN SIPAK 02,Jl.raya Jasinga Bogor,Sipak,NEGERI,Jasinga,Kab. Bogor,dikdas
20230589,SDN SUKAMANAH 01,Kp. Sukamanah Rt.04/02 Desa Setu,Setu,NEGERI,Jasinga,Kab. Bogor,dikdas
20200844,SDN SUKAMANAH 02,Jl. Letnan Sayuti Rt.05/02,Setu,NEGERI,Jasinga,Kab. Bogor,dikdas
20200847,SDN SUKAMANAH 03,Jl. Letnan Sayuti  KM 02 RT001/001,Setu,NEGERI,Jasinga,Kab. Bogor,dikdas
20200848,SDN SUKAMANAH 04,Kp Panggilingan Rt04 Rw04,Setu,NEGERI,Jasinga,Kab. Bogor,dikdas
20230684,SDS MUHAMMADIYAH,Jl. Raya Jasinga No. 20,Jasinga,SWASTA,Jasinga,Kab. Bogor,dikdas
20230958,SMP CAGAR BUDAYA,Kp. Cokrak,Tegal Wangi,SWASTA,Jasinga,Kab. Bogor,dikdas
20231047,SMP GIRI TARUNA,Jl. Raya Parungsapi km 4,Kalongsawah,SWASTA,Jasinga,Kab. Bogor,dikdas
70031153,SMP ISLAM MIFTAHUL ULUM,Jl Raya Jasinga Kp Kalong Sawah No 21,Kalongsawah,SWASTA,Jasinga,Kab. Bogor,dikdas
20200579,SMP MUHAMMADIYAH JASINGA,"Jalan Raya Jasinga No 32, Jasinga",Jasinga,SWASTA,Jasinga,Kab. Bogor,dikdas
20200654,SMP N 1 JASINGA,Jl. Pancamarga No. 1 Jasinga,Pamagersari,NEGERI,Jasinga,Kab. Bogor,dikdas
20200889,SMP N 2 JASINGA,Jln. Letnan Sayuti Km. 04,Cikopomayak,NEGERI,Jasinga,Kab. Bogor,dikdas
20200882,SMP N 3 JASINGA,Jl. Raya Jasinga Rangkas Km.08,Curug,NEGERI,Jasinga,Kab. Bogor,dikdas
20200569,SMP PGRI BAGOANG,Jl. Raya Tarisi KM 08,Bagoang,SWASTA,Jasinga,Kab. Bogor,dikdas
69900181,SMP PLUS PELITA NUSANTARA,Kp.MUNCANG RT 03 RW 07 JASINGA,Sipak,SWASTA,Jasinga,Kab. Bogor,dikdas
70051270,SMP RAUDHATUL FALAH AL-HASANAH,Kp. Kalongsari Rt 003/007,Kalongsawah,SWASTA,Jasinga,Kab. Bogor,dikdas
20230948,SMP SATU ATAP 1 JASINGA,Kp. Barangbang Hilir Rt. 003/005,Wirajaya,NEGERI,Jasinga,Kab. Bogor,dikdas
60726344,SMPN 3 SATAP JASINGA,Kp. Citatah Ds. Barengkok,Barengkok,NEGERI,Jasinga,Kab. Bogor,dikdas
60726343,SMPN SATAP 2 JASINGA,Kp. Kembang Kuning Ds. Jugalajaya,Jugala Jaya,NEGERI,Jasinga,Kab. Bogor,dikdas
20200712,SMPS PGRI JASINGA,JL. RAYA KOLEANG,Koleang,SWASTA,Jasinga,Kab. Bogor,dikdas
60707138,MIS AL-IKHWAN,KP.CIBUNAR RT.04 RW.01,Cilaku,SWASTA,Tenjo,Kab. Bogor,dikdas
60707139,MIS AL-KHOERIYAH,KP.HAJERE RT.04 RW.02,Kec. Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
60707140,MIS AS SALAM,KP.BABAKAN RT.04 RW.02,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
60707141,MIS BANI HARUN,Jln.Bani Harun Kp.Sukamulya RT.01/02,Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
60707137,MIS HIDAYATUL IKHWAN,KP. SUKASIRNA RT/RW 02/04,Kec. Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
60707142,MIS MATHLAUL HUDA BABAKAN 01,KP.DUNGUSBIUK RT.02 RW.05,Kec. Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
60707143,MIS MATHLAUL HUDA BABAKAN 02,Kp.Panunggulan RT.01 RW.08 Desa Babakan Kecamatan Tenjo Kabupaten Bogor 16370,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
60707144,MIS MATHLAUL HUDA BATOK,KP.BATOK RT.02 RW.03,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
60707135,MIS MATHLAUL HUDA CILEJET,Jl.Stasiun Cilejet Rt.01/01,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
60707136,MIS MIFTAHUL ULUM,Kp.Harempoy RT.003 RW.001,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
70058682,MTS HIDAYATUL AHKAM,Kp. Sukasirna,Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
20277664,MTSS AL BAQIYATUSSHOLIHAT,Jl. Raya Tenjo Km 05 Kp. Pasar Rebo,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
20277663,MTSS AL IKHWAN,Kp. Blok Jambu Rt.001/001,Ciomas,SWASTA,Tenjo,Kab. Bogor,dikdas
20277665,MTSS AS SALAM,Jl. Raya Tenjo-Parungpanjang Km.03,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
20277666,MTSS DAARUL ARHAM,"Jl.raya batok,kp.cipeusing Rt 01/03",Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
20277667,MTSS HIDAYATUL IKHWAN,Kp.sukasirna Rt. 02/04,Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
69927434,MTsSInsan Kreasi,Kp. Ciapus Rt.07 Rw. 02,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
20200496,SD N BABAKAN 02,Jl. Raya Manunggal XIX,Babakan,NEGERI,Tenjo,Kab. Bogor,dikdas
20230429,SD N BOJONG 04,Kp.Pasar Rebo RT.04/02,Bojong,NEGERI,Tenjo,Kab. Bogor,dikdas
20201109,SD N CILAKU 01,Kp Nangerang   Rt.02/03,Cilaku,NEGERI,Tenjo,Kab. Bogor,dikdas
20200923,SD N TAPOS 03,Kp.Hajere Rt 04 / 01,Tapos,NEGERI,Tenjo,Kab. Bogor,dikdas
20200925,SD N TAPOS 04,Kp Babakan Rt. 01/05,Tapos,NEGERI,Tenjo,Kab. Bogor,dikdas
20200954,SD N TENJO 01,Jln Stasiun Kereta Api Tenjo Rt. 06/01,Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
20200944,SD N TENJO 02,Jln Raya Stasiun KA Tenjo Kp. Blok Pasar Rt. 006/001,Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
20200943,SD N TENJO 03,"Jln. Raya Tenjo - Jasinga KM. 03, Kp Cinyompok  RT/RW. 05/03",Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
20230415,SD NEGERI BABAKAN 04,JL. RAYA MANUNGGAL XIX,Babakan,NEGERI,Tenjo,Kab. Bogor,dikdas
20201315,SD NEGERI BATOK 02,Jl. Raya Batok Km. 02 Desa Batok Kec. Tenjo Kab. Bogor 16370,Batok,NEGERI,Tenjo,Kab. Bogor,dikdas
20201305,SD NEGERI BATOK 03,Kp Pabuaran  Rt.03/04,Batok,NEGERI,Tenjo,Kab. Bogor,dikdas
20201306,SD NEGERI BATOK 04,Kp. Cilejet  Rt.05/05,Batok,NEGERI,Tenjo,Kab. Bogor,dikdas
20201457,SD NEGERI BOJONG 01,Kp.Pasir Manira Rt.04 Rw.06,Bojong,NEGERI,Tenjo,Kab. Bogor,dikdas
20201458,SD NEGERI BOJONG 02,Kp.Pasar Rebo RT. 04/02,Bojong,NEGERI,Tenjo,Kab. Bogor,dikdas
20230427,SD NEGERI BOJONG 03,Jl Raya Jasinga Tenjo Kp.Pasir Limus RT.01/02,Bojong,NEGERI,Tenjo,Kab. Bogor,dikdas
20201120,SD NEGERI CILAKU 02,Jln Raya Tegalpondoh Rt.03/03,Singabangsa,NEGERI,Tenjo,Kab. Bogor,dikdas
20201121,SD NEGERI CILAKU 03,Kp Sukarasa  Rt.04/01,Cilaku,NEGERI,Tenjo,Kab. Bogor,dikdas
20201122,SD NEGERI CILAKU 04,Kp Cibangsa  Rt.04/02,Singabangsa,NEGERI,Tenjo,Kab. Bogor,dikdas
20201102,SD NEGERI CILAKU 05,Kp Cilaku Tegal  Rt.06/02,Cilaku,NEGERI,Tenjo,Kab. Bogor,dikdas
20201101,SD NEGERI CILAKU 06,Kp Cibogo  Rt.02/04,Cilaku,NEGERI,Tenjo,Kab. Bogor,dikdas
20201790,SD NEGERI CIOMAS 01,KP.LEBAK KANIBAH RT 002/002,Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20201791,SD NEGERI CIOMAS 02,"Jln. Bunar - Parungpanjang Km. 13,  Kp. Banar Rt. 002/005",Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20230481,SD NEGERI CIOMAS 03,KP. LEBAK KANIBAH RT 02/02,Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20201753,SD NEGERI CIOMAS 04,Kp. Cinyurup Rt.03/04 Desa Ciomas,Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20200303,SD NEGERI SINGABRAJA 01,Kp Manggu  Rt.02/01,Singabraja,NEGERI,Tenjo,Kab. Bogor,dikdas
20200304,SD NEGERI SINGABRAJA 02,Kp Manggu  Rt.02/01,Singabraja,NEGERI,Tenjo,Kab. Bogor,dikdas
20230592,SD NEGERI TAPOS 01,KP. Cekdam RT 05/03,Tapos,NEGERI,Tenjo,Kab. Bogor,dikdas
20200921,SD NEGERI TAPOS 02,Kp. Baru Rt. 01/04 Desa Tapos,Tapos,NEGERI,Tenjo,Kab. Bogor,dikdas
20200949,SD NEGERI TEGALPONDOH,Kp Tegalpondoh  Rt. 03/03,Singabangsa,NEGERI,Tenjo,Kab. Bogor,dikdas
20200942,SD NEGERI TENJO 04,Kp Leuweung Gede  Rt.01/03,Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
20200932,SD NEGERI TENJO 05,Kp Cibaregbeg Rt.06/04,Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
69857704,SDI TUNAS HARAPAN ISLAMI,Jl. Kampung Baru RT 02 RW 02 Tenjo Kab.Bogor,Singabangsa,SWASTA,Tenjo,Kab. Bogor,dikdas
20230413,SDN BABAKAN 01,JL. RAYA MANUNGGAL XIX,Babakan,NEGERI,Tenjo,Kab. Bogor,dikdas
20230414,SDN BABAKAN 03,Kp.singabraja Rt 002 Rw 001,Babakan,NEGERI,Tenjo,Kab. Bogor,dikdas
20201316,SDN BATOK 01,Kp Cilejet Rt. 01/01,Batok,NEGERI,Tenjo,Kab. Bogor,dikdas
69880137,SDS MIFTAHUL HASANAH,KP. PASAR REBO RT 01/07 DESA BABAKAN,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
69964086,SMP AL FARISI TAPOS,Jl Raya Tapos Kp Cikarang Rt 002/003,Tapos,SWASTA,Tenjo,Kab. Bogor,dikdas
70058503,SMP CAKRA BANGSA,KP. PASIR LIMUS RT 001 RW 002,Bojong,SWASTA,Tenjo,Kab. Bogor,dikdas
20230950,SMP ISLAM TERPADU BANI HARUN,Kp. Sukamulya  RT. 001 RW. 002,Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
69909213,SMP IT BABUSSALAM,Kp.TEGAL RT 04 RW 02 CILAKU TENJO,Cilaku,SWASTA,Tenjo,Kab. Bogor,dikdas
70050588,SMP IT SERIBU BULAN BOARDING SCHOOL,KP. DUNGUS BIUK RT 002 RW 005,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
20200662,SMP NEGERI 1 TENJO,Jl. Raya Tenjo Km. 02 Kp Cinyompok  Rt.05/03 Kecamatan Tenjo,Tenjo,NEGERI,Tenjo,Kab. Bogor,dikdas
20200648,SMP NEGERI 2 TENJO,Kp Baru RT 01 RW 04,Tapos,NEGERI,Tenjo,Kab. Bogor,dikdas
20268211,SMP NEGERI 3 TENJO,Jl. Cibungur - Tarisi Km. 1,Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20257240,SMP NEGERI SATU ATAP 01 TENJO,Jl. Rewod - Lebak Kanibah,Ciomas,NEGERI,Tenjo,Kab. Bogor,dikdas
20231128,SMP PGRI 02 TENJO,JL RAYA BATOK - TENJO,Batok,SWASTA,Tenjo,Kab. Bogor,dikdas
10648866,SMP TUNAS HARAPAN ISLAMI,Kp Baru Rt 02/02 Desa Singa Bangsa,Singabangsa,SWASTA,Tenjo,Kab. Bogor,dikdas
20253397,SMPS ISLAM AL-MUSTHOFA,Jl. Raya Tenjo Tiga Raksa,Tenjo,SWASTA,Tenjo,Kab. Bogor,dikdas
20253550,SMPS MODEL ISLAMI,Jl. Raya Parungpanjang - Tenjo,Babakan,SWASTA,Tenjo,Kab. Bogor,dikdas
60707015,MIS AL KHAERIYAH II,Kp. Kabasiran Rt 01 Rw 03,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707014,MIS AL KHOERIYAH I,Kp. Kabasiran Rt 03 Rw 01,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707016,MIS AL KHOERIYAH SOMANG,Kp.Somang Rt 01 Rw 03,Parung Panjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707017,MIS MATHLAUL HUDA CIKUDA,Kp.Binong Rt 01 Rw 04,Cikuda,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707018,MIS MATHLAUL HUDA CILANGKAP,Kp. Cilangkap Rt 01 Rw 01,Lumpang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707019,MIS MATHLAUL HUDA GINTUNG CILEJET,Kp. Salimah Rt 04 Rw 01,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707020,MIS MATHLAUL HUDA GOROWONG,Kp. Pabuaran Rt 22 Rw 02,Gorowong,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707021,MIS MATHLAUL HUDA I CIBUNAR,Jl. Moh. Toha Rt 05 Rw 01,Kec. Parungpanjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707030,MIS MATHLAUL HUDA JAGABITA,Kp.Pabuaran Ds.Jagabita,Jagabita,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707022,MIS MATHLAUL HUDA LUMPANG,Kp. Lumpang Rt 03 Rw 03,Lumpang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707029,MIS MODERN INSAN HARAPAN,Jl. Moch Toha Kp. Cikabon Rt. 03/02 Ds. Cibunar Kec. Parungpanjang Kab. Bogor,Cibunar,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707023,MIS NURUL FALAH ASEM,Kp. Asem Rt 03 Rw 06,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707024,MIS NURUL FALAH CIBUNAR,Kp. Cibunar Kasdun Rt 01/03,Cibunar,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707025,MIS NURUL FALAH DAGO,Kp. Dago Tengah Rt 04/01,Dago,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707026,MIS NURUL FALAH GUNUNG PICUNG,Kp. Gunungpicung Rt 01 Rw 03,Pingku,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707027,MIS NURUL FALAH LELES,Kp.Leles Rt 01 Rw 05,Jagabita,SWASTA,Parungpanjang,Kab. Bogor,dikdas
60707028,MIS TERPADU MULIA BUANA,Jl Pesantren No.23 Desa Kebasiran,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277604,MTSS AL IHSAN,Kp. Salimah Rt 08/02 No. 16,Gintung Cilejet,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277605,MTSS AL MA HADUL ISLAM,Kp.dago Tengah Km08 Rt. 04/01,Dago,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277606,MTSS AL MAKMUR,Kp. Mekarmulya Rt 004/004,Parung Panjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277611,MTSS DAARUL ATHFAL,Kp. Leles Rt 03/05,Jagabita,SWASTA,Parungpanjang,Kab. Bogor,dikdas
69955879,MTsS Madinatunnajah,Jl. H. Syariih No.1 Kp. Pabuaran  Rt. 01 Rw. 05,Pingku,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277607,MTSS MATHLAUL HUDA,Jl. M. Toha No 10 Parungpanjang,Cibunar,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277608,MTSS NURUL FALAH,Jl. Padat Karya Gn. Picung Rt. 001/003,Pingku,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277609,MTSS SA RIYADUL BAYAN,Jl Raya Sudamanik Kp. Cilangkap Ds. Lumpang,Lumpang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20277610,MTSS TA DIBUL UMMAH,Jl.pesantren No 22 Rt 06/01,Jagabaya,SWASTA,Parungpanjang,Kab. Bogor,dikdas
69964338,SD AL KAUTSAR PARUNGPANJANG,Jl. Rambutan Raya Somang Rt 002/003,Parung Panjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
69931824,SD ISLAM AL ISTIQOMAH,Jl.NANGKA RAYA No.30 PERUMNAS 2 PARUNGPANJANG BOGOR,Parung Panjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
69896326,SD ISLAM IMAM SYAFII,JL. RAYA DAGO RT 04/01 DESA KABASIRAN,Kabasiran,SWASTA,Parungpanjang,Kab. Bogor,dikdas
69931829,SD ISLAM RIYADUL BAYAN,Jl. Raya Sudamanik Kp. Cilangkap Rt 001 Rw 001,Lumpang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20230679,SD MADANI,Jl Anggur II  Perumnas II,Parung Panjang,SWASTA,Parungpanjang,Kab. Bogor,dikdas
20201859,SD N DAGO 02,Kp Dago Rabak  Rt01 Rw 01,Dago,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201850,SD N GINTUNG CILEJET 01,Kp Salimah Rt07/02,Gintung Cilejet,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201836,SD N GOROWONG 02,Kp Ciawian Rt.10/04,Gorowong,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201837,SD N GOROWONG 03,Kampung Caringin RT. 12 RW. 03,Gorowong,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230515,SD N JAGABAYA 01,Jln Raya Sudamanik,Jagabaya,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201575,SD N JAGABITA 03,Kp Nangela RT 02/02,Jagabita,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200412,SD N LUMPANG 03,Kp. Cibokor,Lumpang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200402,SD N LUMPANG 04,Kp. Cijapar RT 02 RW 04,Lumpang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200403,SD N LUMPANG 05,Kp Sangereng Rt 02 / 08,Lumpang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200459,SD N PARUNGPANJANG 06,Kp Ciparai Bakti Rt 03/05,Parung Panjang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200154,SD N RABAK,Jl Raya Dago,Kabasiran,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200963,SD NEGERI CIBUNAR 01,Jl. Raya Jagabita Rt7/02,Cibunar,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200965,SD NEGERI CIBUNAR 03,Kp. Pabuaran Rt 05/04,Cibunar,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200966,SD NEGERI CIBUNAR 04,Jl. H Rasim Rt 02/08,Cibunar,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201087,SD NEGERI CIKUDA 01,Kp.Binong Rt.02/04,Cikuda,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201089,SD NEGERI CIKUDA 02,Kp. Asem RT 01/ RW 06,Cikuda,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201104,SD NEGERI CIKUDA 03,Jl.H.Suit Kp. Rabak RT.03/ RW.01,Cikuda,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230501,SD NEGERI DAGO 01,Kp. Dago Tengah Rt.04 Rw.01,Dago,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201808,SD NEGERI DAGO 03,Kp. Dago Girang RT 01 RW 02,Dago,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201822,SD NEGERI DAGO 04,Kp Ciheulang Rt 3/3,Dago,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201852,SD NEGERI GINTUNG CILEJET 02,Kp Parung Karang Rt 10/03,Gintung Cilejet,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201851,SD NEGERI GINTUNG CILEJET 03,Kp. Jati Rt. 16/05,Gintung Cilejet,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230502,SD NEGERI GINTUNG CILEJET 04,Kp Salimah Rt 01/01,Gintung Cilejet,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201835,SD NEGERI GOROWONG 01,Kp. Pabuaran RT 04 RW 02,Gorowong,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200264,SD NEGERI GOROWONG 04,Kampung Cilaketan RT 021 RW 001,Gorowong,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201838,SD NEGERI GOROWONG 05,Sampora Rt15/05,Gorowong,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201581,SD NEGERI JAGABAYA 02,Jl Jagabaya Dalam No 57,Jagabaya,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201571,SD NEGERI JAGABAYA 03,Kp Janada Rt 1/6,Jagabaya,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201572,SD NEGERI JAGABAYA 04,Kp Masjid Rt 03/01,Jagabaya,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20201573,SD NEGERI JAGABAYA 05,Kp Pasir Beureum 2  Rt 03/04,Jagabaya,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230516,SD NEGERI JAGABITA 01,Kp Jagabita Rt 02/03,Jagabita,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200414,SD NEGERI LUMPANG 01,Jln Sudamanik Rt 01/05,Lumpang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200413,SD NEGERI LUMPANG 02,Jl. Raya Sudamanik Kp. Cilangkap  RT 02 RW 01,Lumpang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200466,SD NEGERI PARUNGPANJANG 01,Jl. Muhamad Toha No 1,Parung Panjang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200458,SD NEGERI PARUNGPANJANG 05,Kp. Panyirapan,Kabasiran,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230568,SD NEGERI PERUMNAS BP,Jl Nangka Raya No 1 Perumnas II Parung Panjang,Parung Panjang,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200130,SD NEGERI PINGKU 01,Kp Karehkel Rt 02/01,Pingku,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20200131,SD NEGERI PINGKU 02,Kp. Karehkel Rt. 03/01,Pingku,NEGERI,Parungpanjang,Kab. Bogor,dikdas
20230569,SD NEGERI PINGKU 03,Kp Pahelar Rt 03/02,Pingku,NEGERI,Parungpanjang,Kab. Bogor,dikdas
